-10.334018	3.501082	4.435568
-8.948241	4.032488	4.270443
-6.595538	3.775280	2.842670
-5.947581	3.818039	1.411971
-5.879454	3.413287	-0.782924
-6.571346	3.371315	-2.515883
-7.952738	3.628273	-4.476395
-9.340604	3.497198	-4.895657
-11.411295	3.343983	-4.974413
-13.517388	3.649645	-4.424758
-14.880405	3.465784	-2.364041
-15.147420	3.308011	-0.732927
-15.203243	3.632843	1.374416
-14.148821	3.704577	2.977819
-12.563620	3.405017	4.004763
11.031754	3.675017	-0.436071
10.296838	6.226095	-0.269355
8.862545	8.064336	-0.336076
6.455075	9.316795	-0.477727
4.213084	9.603192	-0.323889
1.857839	8.883912	-0.516702
-0.326554	6.906382	-0.092149
-1.227367	4.590804	-0.251007
-1.171760	2.494411	-0.477418
-0.273701	0.157485	-0.091967
1.664615	-1.828645	-0.248534
3.964803	-2.453530	-0.476489
6.375250	-2.415458	-0.319304
8.949769	-1.113178	-0.297383
10.501172	1.173253	-0.333430
