-5.726594	3.473837	4.440753
-4.340817	4.005244	4.275628
-1.988115	3.748035	2.847855
-1.340158	3.790794	1.417156
-1.272031	3.386042	-0.777739
-1.963922	3.344070	-2.510698
-3.345314	3.601029	-4.471210
-4.733180	3.469953	-4.890472
-6.803871	3.316738	-4.969228
-8.909964	3.622400	-4.419573
-10.272981	3.438539	-2.358857
-10.539997	3.280766	-0.727742
-10.595819	3.605599	1.379601
-9.541397	3.677332	2.983004
-7.956196	3.377772	4.009948
5.957808	3.652189	-0.364545
5.885972	5.841213	-0.745565
4.169582	7.843098	-0.255454
2.175399	9.695886	-0.172970
-0.843341	9.838137	-0.606366
-2.506854	8.507545	-0.180840
-4.776310	7.207010	-0.265853
-5.425904	4.672872	-0.349833
-5.824311	2.337695	-0.437932
-4.438259	0.273892	-0.212003
-3.176584	-1.799578	-0.013319
-0.671885	-2.501694	-0.348814
2.095275	-2.189317	-0.594220
4.056300	-0.997734	-0.262232
5.385121	1.308332	-0.215328
