-10.050914	3.522517	4.444654
-8.665137	4.053923	4.279529
-6.312434	3.796715	2.851756
-5.664477	3.839474	1.421057
-5.596350	3.434722	-0.773838
-6.288242	3.392750	-2.506797
-7.669634	3.649708	-4.467309
-9.057500	3.518633	-4.886571
-11.128191	3.365418	-4.965327
-13.234283	3.671080	-4.415672
-14.597301	3.487219	-2.354956
-14.864316	3.329446	-0.723841
-14.920138	3.654278	1.383502
-13.865717	3.726012	2.986905
-12.280516	3.426452	4.013849
10.516731	3.570776	-0.095983
10.031036	5.845428	-0.184267
8.443046	7.915732	-0.434411
6.441572	9.486357	-0.531512
3.921022	9.516124	-0.473916
1.510773	8.763030	-0.415007
-0.561506	7.273318	-0.095234
-1.558836	4.739591	-0.129790
-1.636516	2.097291	-0.266196
-0.307710	-0.147211	-0.553498
1.454091	-1.824176	-0.565771
3.741197	-2.243062	-0.310586
6.258568	-2.137850	-0.566238
8.462907	-0.957207	-0.136432
10.210427	1.061205	-0.324947
