-6.660502	3.484445	4.451922
-5.274725	4.015851	4.286796
-2.922022	3.758642	2.859023
-2.274065	3.801402	1.428325
-2.205938	3.396649	-0.766571
-2.897830	3.354678	-2.499529
-4.279222	3.611636	-4.460041
-5.667088	3.480561	-4.879304
-7.737779	3.327345	-4.958059
-9.843872	3.633007	-4.408404
-11.206889	3.449147	-2.347688
-11.473904	3.291374	-0.716573
-11.529727	3.616206	1.390770
-10.475305	3.687940	2.994173
-8.890104	3.388380	4.021116
7.030745	3.425774	-0.382010
6.578486	6.168473	-0.138900
5.165666	8.223961	-0.405057
3.033016	9.484553	-0.158323
0.335652	9.580742	-0.443385
-2.029406	8.617297	-0.192196
-3.786411	7.343476	-0.449135
-4.822237	4.811926	-0.478500
-4.706681	2.218842	-0.169540
-3.811362	-0.024533	-0.370406
-1.918488	-1.720727	-0.290622
0.259798	-2.506708	-0.431971
2.930382	-2.080016	-0.468473
5.380414	-0.878033	-0.446182
6.431047	0.865405	-0.368098
