-8.141490	3.497530	4.437449
-6.755713	4.028936	4.272323
-4.403010	3.771727	2.844550
-3.755053	3.814487	1.413851
-3.686926	3.409734	-0.781044
-4.378818	3.367763	-2.514002
-5.760210	3.624721	-4.474514
-7.148076	3.493646	-4.893777
-9.218767	3.340430	-4.972532
-11.324860	3.646092	-4.422878
-12.687877	3.462232	-2.362161
-12.954892	3.304459	-0.731046
-13.010715	3.629291	1.376297
-11.956293	3.701025	2.979700
-10.371092	3.401465	4.006643
8.629554	3.341328	-0.528799
8.275346	6.266552	-0.206379
6.803836	8.021110	-0.361737
4.242397	9.263099	-0.565274
1.818883	9.838554	-0.218635
-0.626448	8.832532	-0.122806
-2.174597	7.278874	-0.242684
-3.165871	5.028511	-0.258595
-3.630467	2.507800	-0.403855
-2.151755	-0.177291	-0.523806
-0.672686	-1.830468	-0.479242
1.928444	-2.483800	-0.213116
4.481735	-2.300932	-0.343693
6.379549	-1.158466	-0.151795
8.147523	0.906754	-0.355287
