-7.678870	3.502057	4.440952
-6.293093	4.033464	4.275827
-3.940391	3.776255	2.848054
-3.292433	3.819014	1.417355
-3.224307	3.414262	-0.777540
-3.916198	3.372290	-2.510498
-5.297590	3.629249	-4.471011
-6.685456	3.498173	-4.890273
-8.756147	3.344958	-4.969029
-10.862240	3.650620	-4.419374
-12.225257	3.466759	-2.358657
-12.492272	3.308986	-0.727543
-12.548095	3.633819	1.379800
-11.493673	3.705552	2.983203
-9.908472	3.405992	4.010147
8.299241	3.520575	-0.202645
7.830280	6.007802	-0.429525
6.169051	7.849986	-0.470120
3.712060	9.299675	-0.316868
1.616751	9.552182	-0.263694
-0.844298	8.793030	-0.188696
-2.772122	7.199463	-0.314280
-3.710130	4.583469	-0.161308
-4.045744	2.266944	-0.553574
-2.953894	0.090813	-0.502445
-0.990971	-1.545813	-0.446946
1.263787	-2.382709	-0.307098
3.893768	-2.354263	-0.564944
6.103225	-0.785440	-0.165837
7.775144	1.170531	-0.140282
