-7.434341	3.475802	4.457170
-6.048564	4.007208	4.292044
-3.695862	3.749999	2.864271
-3.047905	3.792759	1.433573
-2.979778	3.388006	-0.761323
-3.671669	3.346035	-2.494281
-5.053061	3.602993	-4.454793
-6.440928	3.471918	-4.874056
-8.511618	3.318702	-4.952811
-10.617711	3.624364	-4.403156
-11.980728	3.440504	-2.342440
-12.247744	3.282731	-0.711325
-12.303566	3.607563	1.396018
-11.249144	3.679297	2.999421
-9.663944	3.379737	4.026364
8.081711	3.563634	-0.294838
7.544857	6.223689	-0.258210
6.070314	8.237273	-0.182631
3.830511	9.552457	-0.534650
1.388963	9.548320	-0.242486
-1.253328	8.587589	-0.389210
-3.085873	7.254604	-0.216323
-4.042571	4.877208	-0.310535
-3.974413	2.204401	-0.411131
-3.273569	-0.123214	-0.524914
-1.215856	-1.523056	-0.450704
1.216750	-2.302519	-0.532762
3.579816	-2.363598	-0.465161
5.671566	-1.065706	-0.174960
7.139336	0.988998	-0.283008
