-10.569276	3.536765	4.420165
-9.183499	4.068171	4.255040
-6.830796	3.810962	2.827267
-6.182839	3.853722	1.396568
-6.114712	3.448969	-0.798327
-6.806603	3.406998	-2.531286
-8.187995	3.663956	-4.491798
-9.575862	3.532881	-4.911060
-11.646552	3.379665	-4.989816
-13.752645	3.685328	-4.440161
-15.115662	3.501467	-2.379444
-15.382678	3.343694	-0.748330
-15.438500	3.668526	1.359013
-14.384079	3.740260	2.962416
-12.798878	3.440700	3.989360
11.086473	3.383212	-0.576455
10.710367	5.882273	-0.209809
8.861045	7.965256	-0.309153
6.842847	9.177680	-0.448335
4.176549	9.680905	-0.176158
1.914590	8.977821	-0.268154
-0.165725	7.263578	-0.309656
-1.026509	4.716240	-0.367468
-0.766936	2.135449	-0.136726
0.011393	-0.069382	-0.347167
1.890633	-1.685938	-0.232876
4.524479	-2.666043	-0.474132
6.712314	-2.054055	-0.312079
9.291717	-0.875922	-0.123906
10.638993	0.914556	-0.424380
