-8.584966	3.473100	4.471038
-7.199189	4.004506	4.305912
-4.846487	3.747298	2.878140
-4.198530	3.790057	1.447441
-4.130403	3.385305	-0.747455
-4.822294	3.343333	-2.480413
-6.203686	3.600291	-4.440925
-7.591552	3.469216	-4.860188
-9.662243	3.316001	-4.938943
-11.768336	3.621663	-4.389288
-13.131353	3.437802	-2.328572
-13.398368	3.280029	-0.697457
-13.454191	3.604861	1.409886
-12.399769	3.676595	3.013289
-10.814568	3.377035	4.040232
9.053499	3.623095	-0.168799
8.433733	6.054553	-0.536405
7.290290	8.035612	-0.458752
5.062159	9.549855	-0.184824
2.370435	9.638249	-0.198651
0.124010	9.032944	-0.404372
-2.062278	6.897104	-0.244886
-2.993217	4.935229	-0.494346
-2.735058	2.510149	-0.356950
-2.054853	-0.015501	-0.282280
-0.093336	-1.671380	-0.435406
2.234651	-2.616742	-0.238271
4.735187	-2.336024	-0.521192
6.991530	-1.088274	-0.489849
8.580836	1.151733	-0.464560
