-9.825382	3.507682	4.401407
-8.439605	4.039088	4.236282
-6.086903	3.781879	2.808509
-5.438946	3.824639	1.377810
-5.370819	3.419886	-0.817085
-6.062710	3.377915	-2.550044
-7.444102	3.634873	-4.510556
-8.831968	3.503798	-4.929818
-10.902659	3.350582	-5.008574
-13.008752	3.656244	-4.458919
-14.371769	3.472384	-2.398202
-14.638784	3.314611	-0.767088
-14.694607	3.639443	1.340255
-13.640185	3.711177	2.943658
-12.054984	3.411617	3.970602
10.342362	3.420236	-0.142392
9.907879	5.801560	-0.549343
8.225361	8.158607	-0.208765
5.916748	9.397230	-0.143960
3.654601	9.476887	-0.288439
1.142156	9.033678	-0.536992
-0.423865	7.264619	-0.421286
-1.502820	4.872608	-0.591786
-1.685411	2.221627	-0.176838
-0.866143	-0.121225	-0.411387
1.011754	-1.683175	-0.173277
3.410546	-2.674492	-0.207291
6.306660	-2.395073	-0.277215
8.313470	-0.927330	-0.161338
9.790533	1.336120	-0.144775
