-6.190555	3.478395	4.426729
-4.804778	4.009802	4.261604
-2.452075	3.752593	2.833831
-1.804118	3.795352	1.403132
-1.735991	3.390600	-0.791763
-2.427882	3.348628	-2.524722
-3.809274	3.605587	-4.485234
-5.197141	3.474511	-4.904496
-7.267831	3.321296	-4.983252
-9.373924	3.626958	-4.433597
-10.736941	3.443098	-2.372881
-11.003957	3.285324	-0.741766
-11.059779	3.610157	1.365577
-10.005358	3.681890	2.968980
-8.420157	3.382330	3.995924
6.482252	3.378738	-0.215773
5.951762	6.028522	-0.255296
4.753623	8.069344	-0.411490
2.492181	9.458769	-0.469765
0.049691	9.740020	-0.435919
-2.361996	8.657507	-0.478316
-4.266420	7.206139	-0.374422
-5.456570	4.707015	-0.476361
-5.329128	2.296541	-0.327161
-4.078046	-0.065518	-0.182988
-2.607156	-1.818969	-0.209691
-0.232576	-2.309355	-0.165691
2.482428	-2.084966	-0.185289
4.893155	-0.912541	-0.188740
6.248214	1.269928	-0.438013
